id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
11258,2025-03-19,1433,53,13,7,1769.86,,242517.51,comision_vacio
11260,2025-01-03,257,79,11,8,1118.14,,117616.32,comision_vacio
11261,2025-04-19,1183,14,9,2,294.53,,34776.34,comision_vacio
11262,2025-12-10,2767,52,8,4,866.62,132.39,,monto_asegurado_vacio
11263,2025-07-16,2576,54,3,6,,22.9,52578.95,prima_vacio
11264,2025-10-04,1599,56,15,4,,239.24,30389.67,prima_vacio
11268,2025-09-30,677,62,4,6,,30.5,15730.03,prima_vacio
11269,2026-02-18,1679,26,6,3,,349.15,43560.56,prima_vacio
11270,2025-09-07,1550,14,1,12,,125.87,145965.37,prima_vacio
11273,2026-01-01,2266,48,11,4,621.21,153.3,,monto_asegurado_vacio
11278,2025-06-15,2499,45,15,3,,44.7,,"prima_vacio,monto_asegurado_vacio"
11279,2025-03-18,2381,57,4,10,468.46,,,"comision_vacio,monto_asegurado_vacio"
11281,,558,60,13,10,1553.45,,164623.69,"fecha_emision_vacio,comision_vacio"
11285,2025-12-20,358,66,1,2,1778.22,190.12,,monto_asegurado_vacio
11287,2025-08-25,712,50,10,1,529.9,78.09,,monto_asegurado_vacio
11288,2026-01-30,398,69,11,9,1707.93,,321440.76,comision_vacio
11289,2025-07-25,111,40,15,8,1153.16,,95300.4,comision_vacio
11290,2025-03-13,2646,4,8,12,253.6,,17504.55,comision_vacio
11291,2025-09-06,2720,34,3,3,,,39949.11,"prima_vacio,comision_vacio"
11293,2025-11-19,941,56,7,10,1155.45,275.36,,monto_asegurado_vacio
11294,2025-01-14,1591,5,10,11,,87.13,41058.54,prima_vacio
11297,2025-05-23,738,54,6,2,895.29,176.9,,monto_asegurado_vacio
11300,2025-04-20,2231,29,4,5,,109.71,,"prima_vacio,monto_asegurado_vacio"
11301,2025-10-14,2143,6,7,4,277.52,37.67,,monto_asegurado_vacio
11303,2025-12-05,2871,12,6,5,1050.86,,164237.2,comision_vacio
11305,2025-03-11,1606,46,14,7,170.9,39.11,,monto_asegurado_vacio
11308,2025-01-13,175,3,14,12,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
11309,2026-02-17,1343,35,14,12,237.25,18.08,,monto_asegurado_vacio
11312,2025-02-16,85,23,4,8,804.78,,16808.63,comision_vacio
11313,2025-02-25,1660,65,1,5,1358.93,273.14,,monto_asegurado_vacio
11314,2025-09-28,2911,47,10,12,251.36,,,"comision_vacio,monto_asegurado_vacio"
11316,2025-03-22,1548,23,3,2,281.4,,52838.67,comision_vacio
11317,2025-11-06,2367,27,5,10,1291.34,,208483.44,comision_vacio
11318,,265,69,3,6,483.89,59.46,9914.17,fecha_emision_vacio
11319,2025-06-05,2061,78,2,4,,,50105.97,"prima_vacio,comision_vacio"
11320,2025-10-14,982,26,14,6,,167.15,,"prima_vacio,monto_asegurado_vacio"
11322,,1318,36,7,8,1649.63,195.54,183811.61,fecha_emision_vacio
11325,2025-03-08,1756,69,6,3,522.16,27.9,,monto_asegurado_vacio
11326,2025-10-03,621,48,4,1,1735.72,99.05,,monto_asegurado_vacio
11328,2025-04-23,1465,45,7,4,1351.84,,190453.71,comision_vacio
11329,,2472,30,8,11,1814.69,296.17,155747.75,fecha_emision_vacio
11332,2025-04-09,574,33,8,2,55.52,9.33,,monto_asegurado_vacio
11333,2025-04-09,1451,28,10,5,,29.39,,"prima_vacio,monto_asegurado_vacio"
11339,2025-10-01,383,72,10,3,638.78,,,"comision_vacio,monto_asegurado_vacio"
11342,,583,66,6,5,1326.34,305.74,,"fecha_emision_vacio,monto_asegurado_vacio"
11345,2025-09-18,1400,31,9,6,,298.13,236358.93,prima_vacio
11347,2026-01-16,2659,62,4,3,,104.3,26709.51,prima_vacio
11348,2025-07-30,1614,17,3,4,702.18,,,"comision_vacio,monto_asegurado_vacio"
11350,2025-12-02,1729,31,4,3,1921.35,181.01,,monto_asegurado_vacio
11351,2025-08-08,2111,21,5,4,,60.65,,"prima_vacio,monto_asegurado_vacio"
11352,2025-03-25,2106,78,8,6,472.12,,34073.0,comision_vacio
11353,2025-09-10,1954,8,14,10,,143.23,77425.02,prima_vacio
11354,2025-02-10,1390,32,6,7,,212.61,184865.73,prima_vacio
11356,2025-09-23,2943,74,5,5,95.56,,9374.62,comision_vacio
11359,2025-08-14,1912,14,5,1,612.49,,92682.44,comision_vacio
11360,2025-05-13,1512,62,13,10,267.68,51.69,,monto_asegurado_vacio
11362,2026-01-22,1459,36,11,5,803.44,,45595.74,comision_vacio
11363,2025-04-10,1816,74,7,4,,72.72,75873.96,prima_vacio
11364,2025-10-08,2860,75,13,4,,282.46,237554.12,prima_vacio
11369,2025-11-26,176,24,15,1,,126.02,,"prima_vacio,monto_asegurado_vacio"
11370,,2800,41,11,3,,99.23,243444.93,"fecha_emision_vacio,prima_vacio"
11371,2025-03-25,910,79,4,12,653.59,57.79,,monto_asegurado_vacio
11372,2025-07-15,2668,28,5,4,,291.3,223855.0,prima_vacio
11373,2025-10-27,1514,67,5,9,,237.46,,"prima_vacio,monto_asegurado_vacio"
11375,,2181,7,5,8,,194.63,90335.62,"fecha_emision_vacio,prima_vacio"
11378,2025-04-04,2477,77,15,5,,12.32,11645.48,prima_vacio
11379,2025-10-04,1689,56,14,11,,88.2,,"prima_vacio,monto_asegurado_vacio"
11380,2025-12-15,2036,15,5,4,,,124450.33,"prima_vacio,comision_vacio"
11381,,1610,24,10,8,1486.14,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
11382,2025-08-29,50,17,10,1,1225.05,,206216.24,comision_vacio
11384,2025-02-13,2908,34,15,3,249.45,,,"comision_vacio,monto_asegurado_vacio"
11386,2025-06-16,832,60,11,4,834.14,56.84,,monto_asegurado_vacio
11387,2025-10-21,814,22,13,2,,213.3,72057.33,prima_vacio
11390,2025-03-10,2448,23,15,7,,167.0,,"prima_vacio,monto_asegurado_vacio"
11397,2025-07-30,182,26,11,12,762.45,91.18,,monto_asegurado_vacio
11398,2025-07-26,2335,67,8,10,683.89,,136269.05,comision_vacio
11400,,2927,30,10,5,577.29,143.27,75662.49,fecha_emision_vacio
11404,2025-12-04,838,25,7,4,,130.93,78646.85,prima_vacio
11405,2025-11-14,2911,66,7,10,1407.68,197.58,,monto_asegurado_vacio
11406,2025-12-22,1059,29,10,8,1700.35,,38785.63,comision_vacio
11407,2025-10-10,346,29,2,6,,33.64,48330.43,prima_vacio
11408,2025-03-11,1215,77,10,11,1208.14,181.59,,monto_asegurado_vacio
11409,2026-02-18,1811,56,14,5,,39.54,,"prima_vacio,monto_asegurado_vacio"
11411,2025-12-05,1878,39,11,11,,69.25,65963.36,prima_vacio
11412,,1439,38,14,6,1164.52,258.21,135093.81,fecha_emision_vacio
11413,,2445,22,11,6,762.94,167.46,41494.1,fecha_emision_vacio
11414,2025-07-14,1583,50,2,12,1945.32,,331217.44,comision_vacio
11416,2025-07-19,1268,69,4,10,1936.42,414.89,,monto_asegurado_vacio
11417,2025-04-05,323,61,11,1,,,43002.7,"prima_vacio,comision_vacio"
11419,2025-01-17,3819,9,12,10,,70.32,20258.03,prima_vacio
11420,2025-03-15,848,36,13,12,,,244010.16,"prima_vacio,comision_vacio"
11422,2025-12-05,174,36,15,1,,154.61,284235.87,prima_vacio
11424,2025-09-06,1273,7,1,10,1687.52,,320686.79,comision_vacio
11425,2025-06-02,1086,53,1,4,535.4,,61863.71,comision_vacio
11426,2025-12-21,1860,75,2,2,,29.31,11549.23,prima_vacio
11427,2025-02-15,2422,17,4,11,322.66,16.71,,monto_asegurado_vacio
11429,2025-01-14,834,23,4,4,,,133983.91,"prima_vacio,comision_vacio"
11430,2026-01-29,309,66,13,2,,7.96,,"prima_vacio,monto_asegurado_vacio"
11432,2025-11-24,1026,3,2,8,,,68184.67,"prima_vacio,comision_vacio"
11434,2025-07-02,1926,3,3,12,864.59,171.23,,monto_asegurado_vacio
11435,2025-02-03,2299,42,6,11,,171.4,136760.03,prima_vacio
11436,2025-09-07,37,28,8,7,,84.26,79107.63,prima_vacio
11439,2025-01-13,2525,68,5,5,,157.19,,"prima_vacio,monto_asegurado_vacio"
11440,2025-08-21,2914,41,15,9,1359.27,,,"comision_vacio,monto_asegurado_vacio"
11441,2025-09-24,1926,75,3,4,1560.65,329.74,,monto_asegurado_vacio
11442,2025-03-29,227,5,12,3,317.17,,36363.7,comision_vacio
11443,2025-12-06,1191,80,8,12,1769.39,,136132.27,comision_vacio
11444,2025-01-01,1025,72,6,8,728.1,,37886.71,comision_vacio
11448,2025-07-11,332,60,3,11,149.41,,3568.48,comision_vacio
11453,2025-03-05,2497,51,9,10,402.41,,38610.48,comision_vacio
11454,2026-02-07,932,34,5,4,,,91791.34,"prima_vacio,comision_vacio"
11456,2025-12-24,2074,11,9,11,874.23,92.01,,monto_asegurado_vacio
11460,2025-08-03,1279,10,6,5,81.6,,16259.22,comision_vacio
11461,2025-01-30,1455,16,13,3,,364.33,106552.7,prima_vacio
11462,2025-07-10,2319,1,7,1,656.59,78.96,,monto_asegurado_vacio
11463,2025-08-20,78,41,13,7,1572.75,,41270.98,comision_vacio
11466,,1636,80,2,8,760.32,,60499.06,"fecha_emision_vacio,comision_vacio"
11467,2025-11-08,1082,17,5,7,,137.62,14776.99,prima_vacio
11469,2025-02-20,51,62,4,2,,13.61,16100.5,prima_vacio
11470,2025-09-09,2342,61,4,4,389.21,,56235.24,comision_vacio
11471,2025-03-04,850,25,12,7,,,171659.69,"prima_vacio,comision_vacio"
11472,2025-02-18,2849,19,8,1,99.18,17.14,,monto_asegurado_vacio
11473,2025-09-05,62,14,2,6,1342.82,,241479.01,comision_vacio
11474,2025-11-01,2844,67,11,2,267.9,14.13,,monto_asegurado_vacio
11475,,1612,59,2,5,1209.26,,46307.64,"fecha_emision_vacio,comision_vacio"
11476,2025-10-20,2361,60,11,2,,195.59,36267.14,prima_vacio
11477,,88,74,4,1,1406.84,176.71,,"fecha_emision_vacio,monto_asegurado_vacio"
11478,2025-01-13,2882,67,8,1,,303.19,267683.76,prima_vacio
11480,2025-10-16,2722,37,1,10,1697.09,,48676.65,comision_vacio
11482,2026-02-07,2721,38,6,4,,205.12,268756.44,prima_vacio
11483,2025-11-19,2125,37,14,1,1490.46,,114143.64,comision_vacio
11484,,1189,31,3,1,1562.06,,127021.9,"fecha_emision_vacio,comision_vacio"
11485,2025-10-14,574,64,3,5,1264.97,272.77,,monto_asegurado_vacio
11486,,832,47,6,8,1081.3,67.65,29172.26,fecha_emision_vacio
11487,2026-01-17,1450,51,6,8,849.26,175.62,,monto_asegurado_vacio
11492,2026-10-02,2675,77,6,12,,26.25,,"prima_vacio,monto_asegurado_vacio"
11493,,1907,61,4,8,721.39,95.16,130579.93,fecha_emision_vacio
11494,2025-02-05,1359,62,5,1,,59.78,16815.68,prima_vacio
11497,2025-03-23,2308,13,4,11,,182.0,,"prima_vacio,monto_asegurado_vacio"
11498,2026-02-08,229,36,5,6,,19.47,2969.75,prima_vacio
11500,2025-04-02,1819,37,8,12,,149.34,225616.07,prima_vacio
11503,2025-04-21,751,19,7,7,1639.34,,,"comision_vacio,monto_asegurado_vacio"
11505,2025-06-29,205,65,5,11,1361.73,,214980.1,comision_vacio
11507,2025-05-15,618,32,3,6,,73.34,16802.24,prima_vacio
11510,2025-04-27,2874,42,8,7,,140.63,,"prima_vacio,monto_asegurado_vacio"
11514,2025-09-11,783,70,6,12,,413.51,,"prima_vacio,monto_asegurado_vacio"
11515,2025-10-21,1790,13,6,10,1805.75,183.7,,monto_asegurado_vacio
11518,2025-05-26,215,65,1,7,,60.78,72447.47,prima_vacio
11519,,711,17,2,6,,,146840.18,"fecha_emision_vacio,prima_vacio,comision_vacio"
11522,2025-05-13,460,10,15,8,,129.65,197837.56,prima_vacio
11524,2025-11-03,1980,51,5,7,,,70504.97,"prima_vacio,comision_vacio"
11526,,381,54,7,3,,273.39,56488.32,"fecha_emision_vacio,prima_vacio"
11527,2025-04-14,2404,41,8,11,1561.14,182.22,,monto_asegurado_vacio
11530,,2597,69,4,9,1692.36,123.57,115658.85,fecha_emision_vacio
11532,2025-03-16,751,112,15,2,1124.35,76.96,,monto_asegurado_vacio
11535,2025-02-05,2333,54,8,7,124.57,17.2,,monto_asegurado_vacio
11538,2025-03-31,788,80,5,12,,136.36,152733.9,prima_vacio
11539,,2101,11,12,12,724.47,60.3,92189.49,fecha_emision_vacio
11540,2025-12-29,1526,21,2,10,,,177156.44,"prima_vacio,comision_vacio"
11543,,1395,31,12,11,975.09,138.18,,"fecha_emision_vacio,monto_asegurado_vacio"
11544,2026-01-15,2623,54,14,10,,193.08,,"prima_vacio,monto_asegurado_vacio"
11545,2025-10-29,2481,18,8,6,,121.27,197669.14,prima_vacio
11546,2025-07-13,576,19,6,11,730.91,79.72,,monto_asegurado_vacio
11547,2025-12-21,570,65,14,5,,199.17,,"prima_vacio,monto_asegurado_vacio"
11548,,2477,98,11,11,517.34,106.0,90304.46,fecha_emision_vacio
11549,2025-11-25,1448,60,9,2,530.76,31.64,,monto_asegurado_vacio
11550,2025-05-24,736,69,8,4,,100.78,107811.82,prima_vacio
11551,2025-02-14,2902,22,1,8,864.4,,89665.99,comision_vacio
11553,2025-02-28,2853,45,7,3,1123.68,,52200.76,comision_vacio
11556,,2523,3,8,8,1549.74,278.94,140922.14,fecha_emision_vacio
11564,2025-09-28,2205,19,14,8,,,75804.68,"prima_vacio,comision_vacio"
11565,2025-10-15,1949,26,14,1,1241.52,210.93,,monto_asegurado_vacio
11569,2025-03-03,2702,16,4,2,1059.87,,186475.49,comision_vacio
11572,2025-03-17,1640,15,8,4,,,222779.31,"prima_vacio,comision_vacio"
11574,2026-04-02,1165,40,9,6,,334.11,,"prima_vacio,monto_asegurado_vacio"
11579,2025-05-10,3545,26,10,12,1309.93,306.07,,monto_asegurado_vacio
11580,,1395,53,4,4,1202.13,235.7,194078.47,fecha_emision_vacio
11587,2025-09-09,2204,18,3,1,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
11588,2025-11-11,417,12,3,9,250.1,,42842.04,comision_vacio
11590,2026-02-15,2997,64,2,4,795.21,50.58,,monto_asegurado_vacio
11592,,480,106,15,6,974.09,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
11593,2025-07-24,279,41,8,3,1969.18,201.12,,monto_asegurado_vacio
11594,2025-10-20,597,76,4,8,1211.11,162.78,,monto_asegurado_vacio
11598,2025-06-15,1538,53,1,9,819.06,,68088.53,comision_vacio
11599,2025-01-25,134,27,13,6,1144.34,248.09,,monto_asegurado_vacio
11600,,780,14,14,3,1393.46,320.85,,"fecha_emision_vacio,monto_asegurado_vacio"
11602,,764,47,10,8,561.03,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
11604,2025-11-05,2383,76,12,3,,32.2,19750.42,prima_vacio
11605,2025-10-22,800,8,7,6,330.58,,,"comision_vacio,monto_asegurado_vacio"
11606,2025-10-10,3660,74,12,3,,,60702.6,"prima_vacio,comision_vacio"
11607,2025-11-20,2468,44,4,11,521.84,,58168.55,comision_vacio
11608,,2531,8,6,9,744.58,,64348.6,"fecha_emision_vacio,comision_vacio"
11609,,2038,70,6,12,1141.29,237.15,182274.16,fecha_emision_vacio
11612,,2220,33,12,12,1740.86,321.12,43657.72,fecha_emision_vacio
11613,,1684,42,9,12,218.48,28.18,42168.88,fecha_emision_vacio
11614,2025-03-30,900,29,14,11,,,340167.27,"prima_vacio,comision_vacio"
11616,2025-07-01,1746,41,12,11,1331.51,173.17,,monto_asegurado_vacio
11620,2025-05-02,1743,35,11,3,,29.63,,"prima_vacio,monto_asegurado_vacio"
11623,2025-09-17,1750,26,8,4,763.19,63.89,,monto_asegurado_vacio
11625,2025-09-10,1534,1,13,10,359.66,,37327.47,comision_vacio
11626,2025-07-04,1403,68,14,10,1583.17,,307703.92,comision_vacio
11627,2025-05-06,1051,3,6,5,,365.25,279799.46,prima_vacio
11630,2026-01-01,2438,40,1,10,125.42,173.15,,monto_asegurado_vacio
11632,,1191,20,6,8,,35.25,53528.89,"fecha_emision_vacio,prima_vacio"
11633,2025-12-20,1665,18,5,4,,117.92,30614.03,prima_vacio
11634,2025-11-28,2797,11,4,11,717.45,,94866.16,comision_vacio
11635,2025-05-24,2389,19,14,2,481.43,,17367.53,comision_vacio
11636,2025-12-07,1635,27,1,9,,158.24,,"prima_vacio,monto_asegurado_vacio"
11638,2025-09-13,1574,37,1,7,73.74,,5674.48,comision_vacio
11639,2025-09-06,2159,30,13,3,,339.95,238453.83,prima_vacio
11642,2025-09-12,362,65,6,11,96.44,,7639.55,comision_vacio
11643,2026-02-06,963,61,1,5,1709.3,,184304.18,comision_vacio
11645,2025-10-12,1776,99,15,1,1666.51,,,"comision_vacio,monto_asegurado_vacio"
11647,2025-03-03,1454,27,13,12,1793.0,,105646.11,comision_vacio
11649,,351,68,2,3,1472.28,95.15,,"fecha_emision_vacio,monto_asegurado_vacio"
11650,2025-05-24,1018,18,14,2,,24.6,12118.94,prima_vacio
11651,2025-07-08,787,59,11,8,,129.86,,"prima_vacio,monto_asegurado_vacio"
11652,,2041,56,2,7,684.47,134.88,96850.16,fecha_emision_vacio
11653,2025-02-20,716,13,9,7,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
11656,2025-04-24,1006,62,6,6,,203.66,,"prima_vacio,monto_asegurado_vacio"
11657,2025-09-13,2452,67,6,12,1901.79,157.16,,monto_asegurado_vacio
11659,2025-01-17,2947,46,9,12,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
11661,,2498,52,11,2,1195.84,68.14,109092.48,fecha_emision_vacio
11663,2026-07-01,2192,37,13,6,1282.55,,190610.85,comision_vacio
11665,2025-08-04,2028,41,3,5,1973.69,,,"comision_vacio,monto_asegurado_vacio"
11666,,1290,77,14,12,1508.9,206.43,158685.63,fecha_emision_vacio
11667,2025-04-14,308,38,3,12,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
11669,2025-02-27,694,50,15,1,1638.35,117.04,,monto_asegurado_vacio
11670,,220,70,15,8,776.66,55.59,30072.68,fecha_emision_vacio
11671,,2796,35,1,9,1762.83,303.05,322155.27,fecha_emision_vacio
11673,,1688,28,10,12,1412.34,178.66,203526.46,fecha_emision_vacio
11674,2025-01-02,1635,14,1,9,,238.22,180551.8,prima_vacio
11675,2025-04-19,1042,14,8,1,,164.75,,"prima_vacio,monto_asegurado_vacio"
11677,2025-02-10,484,61,4,2,968.13,,,"comision_vacio,monto_asegurado_vacio"
11681,2025-10-25,251,4,14,2,760.89,106.41,,monto_asegurado_vacio
11683,2025-05-23,609,79,5,1,359.19,,29433.39,comision_vacio
11684,2025-03-19,2646,67,13,3,770.48,107.43,,monto_asegurado_vacio
11685,2025-05-29,2053,63,13,9,,359.84,149139.75,prima_vacio
11686,2025-10-16,749,60,3,8,,157.89,63568.91,prima_vacio
11687,2025-11-26,644,41,12,12,,,50138.0,"prima_vacio,comision_vacio"
11689,2026-01-06,251,32,11,3,,,15964.02,"prima_vacio,comision_vacio"
11690,2025-12-31,759,79,4,7,500.74,,67125.43,comision_vacio
11691,2025-06-21,1654,76,6,6,1694.13,,,"comision_vacio,monto_asegurado_vacio"
11692,2025-12-30,2216,80,11,4,418.65,,45524.38,comision_vacio
11693,2025-07-25,1038,45,7,9,1354.53,,36110.14,comision_vacio
11694,,1316,55,8,4,1707.12,354.62,113620.14,fecha_emision_vacio
11699,2025-06-06,927,45,9,11,1342.81,208.93,,monto_asegurado_vacio
11700,2025-09-23,2235,7,7,9,,419.39,,"prima_vacio,monto_asegurado_vacio"
11702,2026-01-22,1305,3,15,11,,169.85,149076.56,prima_vacio
11703,2025-06-21,1579,119,3,12,1447.06,333.97,,monto_asegurado_vacio
11704,2025-12-28,2470,18,2,11,,96.87,12894.73,prima_vacio
11706,2025-02-05,57,47,5,11,1760.36,228.36,,monto_asegurado_vacio
11707,2025-06-10,2814,14,15,10,1685.51,,143992.28,comision_vacio
11709,2025-08-06,1042,53,2,10,,306.14,89671.59,prima_vacio
11712,,2674,7,10,4,,267.37,,"fecha_emision_vacio,prima_vacio,monto_asegurado_vacio"
11713,2025-01-28,509,42,2,6,1369.06,,,"comision_vacio,monto_asegurado_vacio"
11715,2025-09-03,2669,32,14,9,1622.58,,,"comision_vacio,monto_asegurado_vacio"
11716,,1465,23,1,4,,94.58,209181.81,"fecha_emision_vacio,prima_vacio"
11719,2025-06-20,1832,2,10,3,457.74,59.41,,monto_asegurado_vacio
11723,2025-03-02,1123,64,12,6,1998.35,,154131.42,comision_vacio
11724,2026-01-14,273,34,6,4,1088.78,133.96,,monto_asegurado_vacio
11725,,469,28,14,9,1629.6,213.3,279256.35,fecha_emision_vacio
11728,2025-11-05,444,60,10,8,,86.71,21083.55,prima_vacio
11729,2025-08-07,211,23,1,8,1382.42,,212173.86,comision_vacio
11730,2025-05-05,2775,35,6,2,1860.96,,357595.81,comision_vacio
11731,2025-09-14,14,7,14,12,,117.88,42369.02,prima_vacio
11732,,2894,62,2,10,780.0,87.17,95264.83,fecha_emision_vacio
11733,2025-03-09,2493,10,13,8,608.74,117.33,,monto_asegurado_vacio
11734,2025-07-17,1512,71,5,10,,56.6,28867.35,prima_vacio
11738,2025-01-18,2805,4,11,2,718.92,127.94,,monto_asegurado_vacio
11741,2026-11-02,477,37,8,11,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
11742,2025-02-05,88,55,12,12,,93.26,340657.55,prima_vacio
11743,,463,7,3,4,1898.18,387.98,180614.92,fecha_emision_vacio
11744,,383,53,6,4,1330.75,92.3,210949.01,fecha_emision_vacio
11745,2025-09-30,1977,55,2,12,,225.63,54179.29,prima_vacio
11747,2025-03-05,705,42,5,1,1133.38,,193899.99,comision_vacio
11748,2025-12-11,847,47,12,6,,17.29,13867.63,prima_vacio
11749,2025-10-04,2475,3,3,6,1945.04,,111864.78,comision_vacio
11750,2025-02-08,712,32,3,11,141.2,,13038.67,comision_vacio
11751,2025-08-24,2100,39,13,7,1802.86,,,"comision_vacio,monto_asegurado_vacio"
11755,2025-12-14,1675,80,7,11,1167.32,,30624.21,comision_vacio
11757,2025-04-10,1713,51,15,4,,42.62,36872.06,prima_vacio
11759,2025-10-03,3600,23,1,4,,182.16,129842.64,prima_vacio
11760,2025-07-11,2790,33,15,6,1795.54,,354653.3,comision_vacio
11761,2025-06-01,1244,62,15,10,1917.09,,180698.41,comision_vacio
11762,2025-11-22,2750,12,13,5,1461.7,79.91,,monto_asegurado_vacio
11764,2025-11-07,2184,24,7,3,409.98,,,"comision_vacio,monto_asegurado_vacio"
11765,2025-03-17,555,69,7,4,,84.51,160177.75,prima_vacio
11766,2026-01-27,182,42,10,8,449.75,,,"comision_vacio,monto_asegurado_vacio"
11768,2025-01-03,246,10,6,4,531.4,131.09,,monto_asegurado_vacio
11772,2025-01-04,354,35,8,8,409.19,,13919.57,comision_vacio
11775,2025-04-27,335,72,14,4,,,9182.47,"prima_vacio,comision_vacio"
11777,2025-02-28,589,64,5,8,1388.61,,197355.14,comision_vacio
11778,2025-01-02,1178,25,13,12,,,154384.63,"prima_vacio,comision_vacio"
11780,,1772,10,13,3,1151.7,137.7,,"fecha_emision_vacio,monto_asegurado_vacio"
11781,2025-02-26,704,6,12,9,163.45,14.53,,monto_asegurado_vacio
11782,2025-11-17,196,63,4,7,,358.71,174379.39,prima_vacio
11783,2025-03-31,1033,51,4,6,,31.75,,"prima_vacio,monto_asegurado_vacio"
11784,2025-06-22,2375,1,1,11,,186.77,138698.49,prima_vacio
11785,2025-07-15,2257,52,5,9,,73.0,75843.86,prima_vacio
11788,2025-12-03,2112,50,4,10,,97.8,149668.95,prima_vacio
11790,2025-12-02,926,62,13,8,526.97,,95530.66,comision_vacio
11798,2025-05-04,866,1,12,9,1982.38,439.07,,monto_asegurado_vacio
11799,2026-05-02,629,53,2,6,1556.17,254.12,,monto_asegurado_vacio
11801,2026-10-01,1228,54,12,2,,124.97,210992.92,prima_vacio
11802,2026-02-02,814,43,14,12,1427.93,,88022.05,comision_vacio
11803,2026-01-02,2887,32,4,10,,129.06,120026.72,prima_vacio
11804,2025-11-01,2849,10,3,4,1969.01,322.8,,monto_asegurado_vacio
11806,2025-06-26,3860,67,3,12,,127.12,189930.71,prima_vacio
11808,,1441,12,12,11,1830.15,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
11810,,18,19,8,5,1981.07,161.25,347848.25,fecha_emision_vacio
11811,2025-12-05,2572,38,4,9,638.29,,79658.47,comision_vacio
11814,2025-06-28,1402,22,13,2,630.84,,31972.84,comision_vacio
11815,2025-01-21,1119,11,12,5,1357.48,,89967.18,comision_vacio
11816,2025-06-14,1903,3,7,3,1291.03,300.22,,monto_asegurado_vacio
11819,,627,70,4,10,298.47,35.7,31931.98,fecha_emision_vacio
11821,2026-02-15,1046,2,11,9,315.99,,10274.04,comision_vacio
11823,2025-05-22,2455,59,15,11,1446.54,,230401.49,comision_vacio
11824,,718,71,4,6,,190.82,105343.26,"fecha_emision_vacio,prima_vacio"
11825,2026-05-02,1403,53,14,4,1652.89,,160963.91,comision_vacio
11827,2025-11-01,2474,52,15,1,,,173470.45,"prima_vacio,comision_vacio"
11830,2026-01-24,2138,30,6,6,51.92,11.78,,monto_asegurado_vacio
11831,2025-04-18,256,66,13,1,136.05,17.74,,monto_asegurado_vacio
11833,2025-07-01,934,40,1,1,1268.53,,192757.49,comision_vacio
11836,2025-10-13,1025,58,3,7,,203.78,228861.57,prima_vacio
11837,2025-07-11,1996,56,10,8,,487.31,163603.04,prima_vacio
11838,2025-08-19,3750,77,10,8,,33.16,44111.92,prima_vacio
11839,2025-07-11,1703,70,12,8,1170.23,169.61,,monto_asegurado_vacio
11840,2025-05-15,1634,31,13,2,532.25,,71629.78,comision_vacio
11841,2026-01-23,284,73,10,1,,76.28,,"prima_vacio,monto_asegurado_vacio"
11843,2026-02-04,1961,80,1,8,,,162761.83,"prima_vacio,comision_vacio"
11845,2025-03-22,1188,74,5,8,539.33,,83289.84,comision_vacio
11850,2025-09-05,1051,67,9,11,,345.51,,"prima_vacio,monto_asegurado_vacio"
11852,2025-12-25,981,24,3,5,,158.86,13807.42,prima_vacio
