id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
15913,2025-12-01,2894,80,3,10,1452.26,230.1,151978.91
15918,2025-11-12,2551,32,11,9,1324.03,230.83,84994.85
15920,2026-01-31,1536,73,2,12,812.82,185.11,16284.85
15921,2025-04-04,1111,54,6,5,1953.51,329.71,228035.58
15924,2025-08-01,1006,44,12,1,519.43,70.21,69608.4
15930,2025-07-13,2929,57,7,9,493.04,43.75,96455.67
15934,2026-02-11,834,44,12,12,1600.6,360.81,301306.78
15935,2026-02-15,371,28,1,8,1066.19,53.43,133747.45
15938,2025-10-17,2807,69,3,2,1481.24,161.97,287853.06
15942,2025-08-14,829,58,4,1,1218.17,296.47,79691.33
15944,2025-09-14,397,54,3,12,282.97,54.68,45122.02
15947,2025-05-04,843,17,5,4,222.85,41.47,30361.77
15948,2025-11-20,1021,62,12,3,1938.47,474.59,98438.62
15950,2025-07-31,2249,44,12,1,1381.33,272.49,232826.57
15955,2025-07-12,1794,30,4,10,839.96,184.32,135347.37
15957,2025-01-25,347,68,3,5,1420.88,173.15,87535.66
15958,2025-02-07,2790,58,5,7,258.88,30.78,17817.9
15959,2025-09-11,1702,79,2,1,232.28,39.45,24249.35
15960,2025-08-12,2201,65,8,6,262.54,27.58,51798.87
15962,2025-07-13,2196,1,12,10,877.04,216.78,130819.97
15963,2025-05-23,700,24,2,3,435.81,44.78,15801.23
15969,2025-01-01,2323,4,6,6,1807.59,143.85,352853.81
15972,2025-04-22,1480,11,11,2,1580.49,388.92,270699.31
15974,2025-08-13,2970,79,15,2,1685.01,382.51,79633.77
15975,2025-06-21,131,43,15,3,1468.31,250.9,204377.18
15976,2025-12-28,1337,71,5,3,370.2,21.99,65913.72
15979,2025-12-20,694,41,13,6,178.98,43.96,4360.54
15982,2026-01-06,1930,13,3,9,1180.5,84.8,144739.93
15983,2025-08-15,1130,19,12,3,1965.59,242.76,224667.61
15984,2025-07-21,1414,50,2,8,1729.55,175.36,298558.53
15986,2025-05-23,1543,26,7,9,1828.44,296.85,307041.32
15987,2025-03-28,2710,23,8,3,853.92,182.8,163129.85
15989,2025-06-28,2966,39,13,4,291.66,49.25,27478.24
15994,2025-07-15,1344,38,15,6,1612.7,96.29,79259.42
15997,2025-01-28,2986,65,15,12,1564.64,210.52,292182.33
16000,2025-08-29,350,8,7,6,880.27,54.84,150510.94
16001,2026-02-10,2203,40,1,1,1493.81,122.93,256731.53
16004,2025-06-11,2196,72,6,5,1485.59,168.77,48383.38
16009,2025-04-23,1498,17,15,12,1400.39,208.18,63752.49
16010,2025-02-10,2190,47,5,7,1779.85,89.09,153873.56
16011,2025-09-15,239,76,4,2,1997.09,480.91,174220.41
16012,2025-10-30,1075,25,2,3,454.35,45.68,35706.64
16013,2025-03-25,1881,45,9,5,580.79,87.09,20408.06
16014,2025-06-04,1192,58,3,11,573.83,102.43,90051.86
16016,2025-04-07,2755,3,6,9,714.87,38.77,104687.95
16017,2025-12-03,1302,64,15,3,498.88,94.63,39711.99
16019,2025-09-04,1687,49,10,10,754.71,74.3,68099.15
16020,2025-12-12,933,19,6,10,1174.13,279.69,67527.27
16021,2025-01-27,2041,24,3,9,181.98,26.23,35723.43
16023,2025-08-03,2839,53,12,3,1776.36,423.89,183601.92
16025,2025-12-13,1603,17,10,8,1448.01,76.76,46792.1
16027,2026-01-18,2210,66,10,11,1657.13,167.76,256315.29
16033,2025-07-20,2973,53,6,4,942.5,219.79,178469.28
16036,2025-11-24,2215,72,2,11,737.62,74.83,74851.29
16038,2025-02-04,96,43,5,3,378.82,86.69,22784.75
16039,2025-04-30,302,69,5,1,1980.46,390.73,160626.54
16040,2025-05-07,522,40,11,10,1265.77,159.45,59333.03
16043,2025-02-16,441,22,8,11,1702.02,162.12,61133.1
16045,2025-08-12,207,40,3,11,1880.37,105.48,123200.56
16051,2026-01-02,2722,17,3,10,1706.18,423.52,88802.15
16054,2025-11-14,1466,15,4,12,987.94,106.32,102385.23
16059,2025-12-16,1124,10,1,5,1472.02,261.56,189945.23
16060,2025-10-11,3732,73,12,3,1217.18,92.39,132996.65
16061,2025-09-13,2605,50,5,2,1211.86,214.69,169419.91
16073,2025-11-29,1996,77,12,8,1706.31,146.75,52659.35
16074,2025-11-21,1080,80,5,10,1930.29,201.62,261343.34
16075,2025-02-09,134,11,12,3,1582.85,191.31,173742.82
16077,2025-01-08,313,47,7,6,1057.79,71.21,123673.56
16078,2025-12-09,2434,39,10,4,64.7,8.27,10309.3
16079,2025-07-26,1622,20,10,10,1142.15,65.62,175048.53
16083,2025-03-02,2918,1,6,6,746.06,118.36,56406.98
16084,2025-12-01,130,60,10,8,353.35,31.81,42669.85
16085,2025-08-05,28,7,6,9,1230.18,252.72,128061.62
16086,2025-03-10,1920,23,6,2,1965.43,336.53,264675.16
16087,2026-01-27,3609,76,6,7,370.0,83.48,72638.83
16089,2025-02-22,1031,44,10,2,220.32,54.11,13675.88
16092,2025-04-15,542,32,2,12,324.45,32.92,38037.31
16093,2025-03-28,2855,28,11,10,1639.65,138.17,174109.77
16097,2025-07-30,1073,46,2,1,295.15,16.92,12028.26
16098,2025-06-28,2683,29,15,10,1720.7,191.76,119792.93
16101,2026-01-17,2727,15,14,5,432.12,83.02,17829.59
16102,2025-10-06,689,17,3,8,96.78,11.51,8551.42
16103,2025-01-08,2080,24,7,8,865.53,155.57,115798.88
16106,2025-08-02,697,48,2,1,1165.03,154.78,158817.43
16107,2026-02-14,550,2,3,5,656.32,88.47,80984.56
16108,2025-07-25,655,28,2,4,587.0,87.71,53957.89
16111,2025-05-27,45,22,6,5,1615.4,123.85,288671.94
16112,2026-01-23,1884,78,7,6,66.34,9.31,10946.27
16113,2025-06-24,2629,49,1,1,610.22,35.59,15652.1
16115,2025-11-17,2118,38,9,2,164.28,13.62,20649.32
16116,2025-09-08,335,73,14,10,1541.06,202.18,265725.78
16117,2026-01-14,1391,56,7,9,1749.92,429.81,232024.91
16120,2026-01-25,1196,37,8,8,522.01,66.78,16119.4
16123,2025-05-03,1533,17,7,6,791.92,65.49,22060.6
16124,2026-01-21,2958,34,13,8,1842.57,285.92,256118.54
16129,2025-12-04,1772,1,14,8,1708.0,219.0,79588.34
16131,2025-08-21,159,74,3,11,1188.5,72.17,223091.88
16133,2025-01-10,2552,17,3,4,1514.26,365.72,198481.71
16135,2025-04-06,791,22,9,12,1669.09,349.85,60260.17
16137,2025-06-10,2808,13,3,4,906.83,166.73,128667.62
16139,2026-02-15,1422,23,6,7,716.5,104.8,89093.12
16140,2025-03-22,439,47,6,10,1105.73,257.88,33460.75
16141,2025-03-24,76,23,12,1,73.13,4.78,13926.6
16142,2026-12-01,23,12,13,5,328.65,61.49,28942.47
16144,2025-02-08,1895,62,7,6,1415.92,323.1,143441.45
16145,2025-07-13,2238,65,5,7,1782.81,189.38,89609.57
16148,2025-08-03,368,40,8,2,1219.81,234.57,101307.71
16149,2025-06-01,437,46,2,11,936.02,172.52,57392.75
16150,2025-11-04,203,55,7,3,1964.69,3042.58,332052.37
16151,2025-05-03,48,15,14,5,76.0,10.21,12328.08
16153,2025-12-08,1674,54,11,1,923.84,178.22,134210.99
16157,2025-08-02,2703,62,1,8,1558.89,120.76,32828.35
16158,2025-05-05,2262,44,14,11,1107.08,150.84,76190.34
16160,2025-10-23,66,42,3,4,715.66,108.27,85133.22
16163,2025-03-18,2410,48,2,12,752.79,152.68,28278.6
16164,2025-12-16,2448,77,1,1,66.52,6.0,2137.12
16165,2025-12-28,719,43,12,2,1961.99,430.55,142993.01
16166,2025-07-29,2954,8,11,5,1445.43,253.1,144473.5
16167,2025-12-18,2801,26,14,6,1295.1,299.67,115805.78
16168,2025-01-28,572,19,7,11,254.38,52.06,32988.22
16170,2025-08-26,813,80,5,4,1740.78,119.3,188458.87
16172,2025-08-07,877,21,2,3,1919.31,265.23,307448.2
16173,2025-12-19,247,36,8,3,1249.42,273.86,66603.28
16175,2026-01-07,2907,80,3,6,1860.24,377.97,72612.1
16178,2025-02-15,889,101,15,7,311.03,68.31,7644.32
16181,2025-10-19,1176,52,14,6,1253.98,157.81,69133.67
16183,2025-07-18,463,76,1,9,966.94,206.59,61880.5
16184,2025-10-10,988,77,6,5,971.61,140.87,94234.89
16187,2025-04-18,2694,2,8,3,212.88,11.38,37683.71
16191,2025-06-22,2066,68,15,5,380.28,81.35,25022.61
16192,2025-02-23,1843,44,14,7,1856.95,204.7,254462.64
16194,2025-09-24,2166,14,6,3,282.65,65.96,31339.15
16198,2025-08-13,1623,31,5,9,131.3,15.25,24537.69
16202,2025-12-24,1574,109,5,7,1756.17,207.34,165206.4
16203,2025-02-03,2147,45,8,12,688.71,35.11,19578.64
16205,2025-05-23,1699,9,3,7,1251.87,95.5,55992.54
16208,2025-04-13,1436,24,12,3,152.63,10.45,3177.69
16212,2025-01-29,1955,71,4,9,1431.18,101.52,214761.87
16213,2025-04-25,325,60,1,4,1685.72,356.48,76512.81
16215,2025-10-28,455,70,7,3,1826.52,176.08,221596.48
16217,2025-05-13,1201,76,4,5,679.65,76.01,65348.01
16220,2025-07-28,511,1,9,1,1999.99,303.0,365650.61
16224,2025-02-14,1108,30,8,3,826.13,116.97,46786.97
16226,2025-08-31,635,45,14,5,1834.06,152.93,69685.92
16227,2025-03-16,1021,18,12,10,988.01,86.88,20984.07
16228,2025-06-24,699,49,2,3,122.82,11.47,14859.61
16229,2025-06-19,2347,54,7,1,1580.18,136.26,167344.49
16231,2025-01-27,1886,61,12,2,259.21,56.31,29535.89
16232,2025-09-19,2077,80,2,5,1887.07,205.25,84568.42
16237,2025-02-09,611,47,6,4,428.04,102.21,56371.06
16238,2025-03-09,2406,19,11,11,932.17,232.73,178297.57
16241,2025-09-20,2521,7,12,7,930.67,62.61,93280.7
16242,2025-09-09,454,79,3,8,466.02,51.19,80830.24
16248,2025-05-19,1920,28,8,1,286.98,58.83,21335.89
16252,2025-10-04,1129,65,11,7,602.12,92.19,22602.27
16258,2025-11-11,847,30,6,9,285.42,48.32,36675.81
16261,2025-09-18,2995,49,9,4,950.38,193.16,160710.35
16264,2025-09-19,570,17,2,6,1244.92,181.96,73509.53
16266,2025-04-23,2396,72,8,8,1021.86,251.2,151986.54
16272,2026-01-12,2269,63,10,8,658.37,160.49,22310.6
16275,2025-10-30,1216,8,13,5,1428.78,253.84,144622.24
16276,2025-11-26,952,3,5,7,669.99,140.69,65727.89
16277,2025-07-15,789,79,6,6,669.91,162.89,129364.73
16283,2025-10-23,140,65,2,9,540.72,126.22,22534.68
16289,2025-04-02,2279,4,6,10,872.85,51.64,152862.46
16294,2025-11-08,121,63,13,11,142.31,23.47,17293.84
16296,2025-12-25,2053,13,12,1,1419.39,174.79,103701.42
16299,2025-05-10,2069,16,8,5,697.2,173.99,81861.21
16300,2025-04-24,403,63,14,5,818.07,193.83,108103.61
16302,2025-08-22,2451,51,13,4,614.47,48.34,13151.36
16303,2025-08-19,1851,5,7,3,549.22,128.63,109226.39
16304,2025-11-13,2646,35,7,1,782.52,77.48,110630.2
16305,2025-03-09,3873,23,1,9,1261.15,276.06,51088.61
16307,2025-11-09,1739,18,9,5,1749.43,218.37,270562.16
16310,2025-06-28,898,53,3,2,1076.23,209.65,137895.09
16311,2025-05-06,845,77,7,11,874.8,45.31,43812.58
16312,2025-12-27,228,12,11,5,222.86,36.45,15718.65
16315,2025-05-16,50,36,14,5,375.07,51.45,66357.88
16316,2025-07-06,1365,78,4,3,1864.74,435.55,194825.44
16317,2025-06-19,2113,36,6,3,1242.23,146.07,43447.63
16318,2025-07-11,3773,13,11,2,1098.46,150.45,77900.99
16319,2025-05-09,1265,58,11,11,413.79,74.35,57006.05
16320,2025-09-17,124,34,9,9,282.52,33.17,32595.73
16322,2026-01-24,951,3,6,10,1284.15,100.53,47958.64
16323,2025-08-21,1292,65,5,12,994.9,69.58,25380.93
16325,2025-05-16,2211,66,7,10,1709.96,96.99,136273.43
16326,2025-01-06,2603,69,4,9,1106.52,172.8,120352.44
16327,2025-06-23,1016,45,15,2,743.17,100.67,129893.81
16328,2025-04-13,172,30,8,9,1605.83,349.26,170145.51
16329,2025-05-30,1123,2,6,7,1566.43,84.01,305932.89
16330,2025-07-14,34,54,15,1,964.09,93.63,63860.33
16331,2026-01-02,2257,26,9,11,1396.6,181.81,164550.2
16332,2025-03-12,725,2,13,2,164.73,22.82,29421.89
16333,2025-03-17,1995,34,13,6,1289.41,295.18,145966.7
16344,2025-08-08,420,32,7,12,1695.76,408.23,115032.73
16348,2025-05-28,2510,23,13,8,626.97,97.95,73419.33
16349,2025-11-18,42,104,3,12,1507.39,161.21,101711.08
16352,2026-01-21,2922,1,9,12,990.55,67.78,50044.04
16357,2025-01-28,897,70,12,9,736.56,157.07,109517.59
16359,2025-07-30,1230,68,8,4,1675.52,246.58,331219.8
16360,2025-01-05,405,64,12,9,1660.37,283.37,40704.63
16362,2025-03-31,2017,58,10,8,1589.85,379.29,164714.67
16363,2025-06-22,1329,3,11,3,1116.51,120.0,108856.23
16364,2025-05-04,1514,5,3,12,173.73,34.25,14772.34
16369,2025-07-21,1135,20,8,2,649.36,138.51,52311.17
16370,2025-09-09,511,61,6,3,329.5,32.99,39495.72
16371,2026-01-26,2580,3,1,8,1924.58,239.55,342074.69
16372,2025-12-25,644,49,12,7,1208.61,257.39,230925.04
16373,2025-12-21,569,6,13,10,1826.35,433.95,273509.19
16376,2025-12-15,2161,66,11,1,1241.69,84.96,217362.69
16378,2025-10-27,2303,15,5,2,663.32,129.19,126180.64
16380,2025-01-27,3586,40,9,9,1152.76,127.16,69536.79
16382,2025-06-12,1323,32,10,10,1959.05,233.67,330953.75
16385,2025-05-19,1045,73,10,10,879.6,102.84,122958.92
16386,2025-09-20,2431,77,12,10,686.3,94.92,68168.76
16389,2025-12-04,961,27,12,11,1820.6,319.71,210711.94
16392,2026-01-05,209,25,12,8,405.22,78.36,67989.26
16393,2026-01-29,614,39,12,4,512.08,842.58,86451.38
16394,2025-11-10,1975,13,11,9,1169.79,90.22,131018.2
16395,2026-01-28,2622,29,2,11,1597.87,169.65,141457.51
16396,2025-09-13,2297,1,8,4,1167.53,73.56,211800.88
16398,2025-01-30,1390,13,1,9,1470.08,234.52,248342.07
16399,2025-06-07,395,30,10,4,1505.65,81.07,92437.04
16400,2026-02-04,1027,39,11,11,317.66,31.24,22710.06
16402,2025-03-09,275,37,1,5,1498.67,169.01,294812.77
16403,2025-07-08,2710,61,15,11,481.96,56.77,33696.86
16406,2025-04-14,744,7,8,6,369.26,60.29,63799.6
16408,2025-11-13,2165,70,13,4,166.3,30.75,14193.81
16410,2025-07-13,2671,36,7,12,-1104.48,237.24,129573.85
16411,2025-04-15,546,18,1,3,386.6,51.83,60332.59
16412,2025-05-04,246,63,10,7,962.08,238.05,90879.37
16413,2025-06-30,2991,28,6,1,70.89,8.8,13839.54
16415,2026-02-18,2903,69,5,8,666.09,110.71,109470.75
16416,2025-09-30,1024,31,15,12,952.1,103.42,150762.41
16417,2025-08-10,2506,45,5,3,1517.7,248.37,50071.38
16419,2025-06-16,1088,31,7,10,888.65,205.33,136960.64
16420,2025-08-27,2231,19,8,5,962.99,178.66,69176.28
16421,2025-11-28,1358,6,10,12,386.52,44.72,71669.77
16422,2026-01-02,1893,21,14,4,1363.6,148.65,118265.05
16424,2025-07-03,2835,33,10,3,1989.98,320.66,158203.82
16425,2025-08-21,64,58,5,9,1843.63,398.4,319696.55
16429,2025-02-26,2358,16,15,12,96.15,6.23,5334.05
16434,2025-09-11,2411,57,13,3,967.41,218.59,38211.13
16435,2025-05-08,2867,56,4,12,92.68,7.43,13387.67
16436,2025-09-18,893,4,15,10,427.68,95.47,55844.02
16438,2025-05-07,1499,41,6,10,1850.23,253.82,232023.47
16440,2025-02-21,1891,73,1,2,1050.71,54.09,57208.73
16444,2026-01-17,910,75,5,7,968.69,108.18,41327.62
16445,2025-06-22,2504,54,10,11,309.47,40.43,39863.71
16449,2025-08-27,1215,10,2,3,665.41,135.35,17796.71
16450,2025-06-04,1217,17,9,12,195.98,24.32,15364.52
16452,2025-12-21,1768,73,3,8,1340.0,213.42,184212.12
16453,2025-01-06,659,46,3,2,1991.4,190.46,83604.48
16460,2026-02-13,1534,50,7,7,959.69,223.02,51589.11
16464,2025-11-20,1792,75,9,4,0.0,200.12,211543.32
16469,2025-02-03,88,14,1,2,473.33,84.68,93415.08
16470,2025-06-20,2549,17,12,4,1796.0,239.12,195197.13
16471,2025-09-03,63,67,12,4,515.2,80.97,53209.65
16473,2025-12-20,2214,79,6,6,1180.99,111.51,62972.81
16475,2025-01-02,2457,51,13,4,1320.13,75.74,182465.07
16477,2025-02-22,2607,13,14,4,1786.6,220.55,101811.71
16478,2025-09-18,1963,65,3,1,1543.46,165.99,162194.82
16479,2025-07-18,475,49,7,5,988.46,75.66,164159.09
16484,2025-06-04,135,32,11,5,1844.26,359.21,256142.34
16486,2025-03-19,1418,19,15,3,804.78,144.3,143229.07
16489,2025-03-18,616,91,11,2,438.93,24.4,77467.28
16490,2025-02-14,1348,25,1,5,81.73,11.35,7684.12
16492,2026-01-09,1688,71,8,6,56.4,10.94,8998.22
16494,2025-08-22,1459,44,10,11,1693.4,181.0,277624.01
16495,2025-12-13,2537,29,7,10,162.37,15.17,21170.0
16499,2025-11-24,1918,68,14,11,698.75,152.87,103821.6
16500,2025-08-31,2201,76,5,1,1997.03,136.1,377691.05
16501,2025-03-09,1056,2,12,9,650.94,161.1,73488.86
16505,2025-12-17,2514,27,15,10,1183.85,275.4,99946.85
16506,2025-08-20,3760,56,10,7,876.29,49.66,74253.23
16507,2025-06-18,247,14,9,11,0.0,8.54,13146.32
16510,2025-09-02,1323,30,3,4,549.41,73.53,70481.3
16516,2025-05-18,1784,79,1,1,220.6,27.63,38796.42
16517,2026-03-01,2651,79,2,5,1206.54,173.59,109961.86
16518,2026-01-29,540,59,13,1,1968.86,207.55,294637.53
16520,2025-05-14,1962,73,4,8,1965.67,332.52,301454.51
16522,2025-08-17,1488,32,4,9,203.58,43.84,4821.97
16523,2025-01-22,3549,25,12,11,297.97,53.89,7866.2
16527,2025-09-13,437,72,13,8,1273.06,153.75,123572.94
16528,2025-05-30,309,57,9,2,1668.46,296.78,250862.51
16529,2025-08-03,2087,14,12,6,1312.22,273.99,120713.82
16531,2025-01-05,1665,98,13,2,1657.51,403.35,330924.13
16532,2025-08-03,2491,49,12,2,1909.56,359.97,350272.83
16535,2025-03-16,430,6,4,5,1335.98,134.66,125045.93
16537,2025-03-25,2129,53,5,3,1740.21,179.67,274082.03
16538,2025-08-03,2612,44,13,6,1704.1,226.14,42279.35
16540,2025-03-03,2284,69,6,2,1778.04,396.34,332197.81
16541,2025-10-22,195,12,12,10,1166.16,159.81,105704.92
16543,2025-12-20,2230,79,2,12,1799.28,441.91,75680.05
16544,2025-02-07,169,14,5,10,1872.46,208.79,40276.18
16545,2025-06-23,2774,66,14,1,0.0,11.28,8425.13
16547,2025-01-08,1110,8,10,4,1841.4,198.37,348869.77
16548,2026-01-19,1817,40,6,4,856.91,89.35,121324.33
16553,2025-03-17,1540,47,9,1,176.19,34.41,14605.43
16557,2025-12-18,2323,4,11,8,616.76,134.85,72913.1
16558,2025-06-13,1945,42,13,11,1017.59,207.92,100161.14
16564,2025-09-27,2428,65,8,2,515.05,46.37,67628.52
16565,2025-04-14,817,2,9,2,576.94,87.89,106314.99
16566,2025-11-08,740,64,3,2,1112.19,185.24,34520.12
16567,2026-01-19,2766,64,10,1,161.88,10.61,4220.5
16568,2026-02-05,1648,32,15,3,1075.59,121.69,30471.07
16569,2025-08-20,1844,12,14,3,780.13,110.58,145250.12
16570,2025-07-07,551,1,10,3,778.21,144.17,33867.56
16571,2025-04-11,2561,37,9,6,1441.91,280.27,142465.27
16573,2025-07-01,772,35,2,6,356.73,76.03,58672.27
16575,2025-11-08,1616,31,14,2,1772.89,276.06,154484.83
16576,2025-12-25,2590,3,8,2,1981.55,420.45,172375.98
16577,2025-04-15,1564,50,8,9,400.38,89.08,20885.4
16578,2026-01-14,18,75,11,10,1545.96,211.83,140442.76
16583,2025-10-13,1433,51,5,12,673.02,34.32,83793.3
16585,2025-09-07,2903,14,2,8,1574.5,211.35,238325.26
16586,2025-02-15,251,45,2,3,493.89,35.76,12473.06
16589,2025-03-01,963,80,6,10,1555.14,160.06,243403.02
16591,2025-08-17,2263,34,2,4,1600.12,302.75,258787.27
16593,2025-05-31,2018,7,15,2,238.57,21.26,10578.09
16594,2025-11-21,213,55,7,2,1265.13,315.35,202330.58
16598,2025-02-08,961,59,11,5,478.46,30.66,38594.06
16599,2025-08-19,1977,64,10,10,1874.53,362.75,245368.27
16601,2025-01-21,1339,4,4,4,822.54,79.61,109445.19
16602,2025-12-08,689,69,6,4,1930.19,102.44,87443.4
16603,2025-02-14,1335,80,13,9,1541.8,80.82,210766.12
16604,2025-08-29,2624,49,5,5,604.97,77.95,69754.59
16605,2025-05-22,2114,2,15,12,1487.14,354.72,219542.75
16606,2025-07-04,1237,37,8,1,1077.94,111.96,180623.06
16609,2025-10-10,1500,59,5,1,1876.39,153.29,259743.39
16610,2025-03-21,1509,26,4,6,1466.24,217.6,79343.72
16611,2026-01-26,726,47,2,8,1649.19,190.01,93397.47
16616,2025-03-23,740,44,10,8,1512.71,192.35,253158.96
16617,2025-04-10,1758,40,14,8,203.43,11.38,12174.81
16619,2025-01-05,2158,106,14,8,1937.62,253.13,284697.42
16620,2025-06-03,1242,12,9,2,936.66,135.01,103093.79
16621,2025-12-25,2902,59,7,6,1421.23,71.39,216982.58
16622,2025-09-30,898,50,4,8,739.83,72.81,65480.04
16623,2025-05-05,314,40,2,12,1665.83,339.73,115630.54
16626,2026-01-13,2918,6,3,3,1314.72,119.51,202966.34
16628,2025-05-14,2260,50,5,3,368.92,22.76,21867.31
16634,2025-05-08,537,9,8,1,1271.0,88.05,232470.25
16635,2025-05-23,911,6,4,12,216.42,48.53,16671.46
16639,2025-11-11,1759,43,9,10,1469.43,166.31,110334.89
16642,2025-06-23,1206,20,1,5,960.24,63.87,90436.94
16646,2025-04-07,2967,1,7,3,1460.18,161.94,142523.18
16647,2025-07-06,2801,32,12,6,676.71,128.34,103553.67
16648,2025-03-14,1200,73,12,9,554.32,59.86,91114.34
16649,2025-10-23,2937,77,11,12,1557.98,361.77,263461.26
16651,2026-06-02,924,44,2,6,268.02,50.17,37470.16
16652,2025-06-02,520,13,10,11,453.35,61.8,38809.05
16653,2025-12-23,2107,41,6,4,553.15,69.31,43342.68
16658,2025-03-12,2499,69,9,11,1506.86,301.67,87313.93
16659,2025-04-17,2099,60,10,1,1754.12,388.83,59662.41
16662,2025-04-05,2876,78,15,3,843.07,181.84,63506.92
16663,2025-09-17,1417,49,6,3,775.21,171.93,124797.72
16665,2025-09-19,972,65,9,4,590.01,103.88,14265.46
16667,2025-01-14,25,61,4,11,1640.32,399.21,108608.11
16668,2025-05-30,2594,9,1,12,0.0,331.18,257731.64
16669,2026-01-31,85,39,12,3,1189.25,80.66,154967.39
16670,2025-01-15,2571,33,15,3,1298.32,96.43,157653.88
16672,2025-09-03,2095,15,9,12,1273.25,265.66,210354.64
16675,2025-03-30,454,54,13,2,487.56,90.79,34523.27
16677,2025-11-03,2390,20,12,6,310.44,23.51,11389.19
16678,2025-01-26,1079,15,9,1,1326.8,182.87,247206.64
16681,2025-01-08,44,32,5,11,1285.64,257.59,31942.05
16684,2025-04-26,975,21,10,12,736.39,93.56,79971.72
16686,2025-02-08,827,30,15,10,555.63,138.63,53671.55
16687,2025-12-03,1285,80,13,6,1632.21,132.77,230650.7
16689,2025-07-14,3577,39,7,10,1464.17,181.27,250160.4
16694,2025-08-06,1118,37,1,8,1710.16,215.66,143119.82
16695,2025-03-06,1569,63,4,6,907.85,211.6,67227.16
16697,2026-01-17,1242,48,8,11,876.79,95.64,48762.0
16698,2025-08-15,270,40,3,8,1315.89,111.25,250246.85
16700,2025-06-11,1983,69,5,7,-216.88,39.84,13415.97
16702,2025-05-31,1648,8,14,10,740.79,116.54,124541.58
16703,2026-01-25,614,79,1,6,1864.31,196.17,73028.44
16707,2025-12-25,816,2,7,10,1538.11,147.02,108208.3
16708,2026-04-02,2371,27,10,10,118.79,16.12,14803.55
16709,2025-01-16,3502,67,13,4,203.16,33.48,30722.76
16710,2026-02-02,2688,65,14,6,1322.29,247.77,232589.21
16713,2025-06-20,2981,65,4,1,-217.08,25.32,13977.7
16714,2025-01-25,2602,32,2,12,639.82,78.56,43174.25
16715,2026-01-25,213,65,14,3,1443.73,275.07,41668.35
16721,2025-01-13,1708,19,8,2,236.63,20.87,11997.66
16725,2025-04-21,2021,6,14,2,694.42,152.85,51090.69
16726,2025-03-03,1262,20,11,6,144.34,25.92,6213.85
16731,2025-02-11,1268,65,2,1,1075.45,1758.93,214287.75
16732,2025-12-13,1731,38,14,3,1854.64,272.91,201327.71
16735,2025-05-17,2163,69,14,12,1800.77,254.35,292623.62
16737,2026-02-02,548,49,13,2,290.34,26.04,33775.74
16738,2025-12-21,2278,99,13,11,1432.56,250.56,166788.49
16739,2025-12-12,927,74,6,3,1367.52,181.88,243597.13
16740,2025-02-12,2412,75,8,7,301.68,18.63,24258.16
16743,2025-05-08,2218,41,14,5,1691.2,165.88,152778.38
16745,2025-12-17,2102,19,8,12,1254.25,191.58,117382.32
16746,2025-04-18,2937,75,13,11,1302.41,1711.56,28889.77
16748,2025-01-20,1811,30,14,7,646.97,82.07,74262.69
16753,2025-10-03,2743,55,14,7,432.89,74.25,13219.64
16755,2025-03-18,1012,21,15,3,1917.33,110.27,193703.35
16756,2025-02-20,1146,16,3,11,1336.68,138.55,233369.5
16758,2025-10-10,1862,4,3,10,538.84,129.61,81902.21
16759,2025-02-28,619,77,2,6,852.85,148.35,136239.98
16762,2026-02-19,1471,14,12,4,1972.37,174.37,101738.25
16763,2025-09-17,1884,45,9,9,656.35,85.6,58913.7
16764,2026-02-04,866,25,15,7,784.77,93.11,49304.32
16765,2025-01-11,1816,78,1,1,1636.59,158.73,61998.71
16766,2025-03-13,725,50,9,9,1074.08,241.14,97096.79
16767,2025-06-30,562,46,10,9,580.12,87.54,67297.75
16768,2025-04-14,908,66,13,9,1216.91,244.23,56613.64
16770,2026-01-26,114,65,2,2,-426.68,42.83,38610.35
16772,2025-03-15,705,79,8,1,921.7,108.4,106115.67
16774,2025-05-30,1418,38,7,8,992.99,120.32,189087.69
16775,2025-12-30,870,65,1,9,90.66,14.55,11577.29
16777,2025-11-04,867,22,2,9,660.34,37.28,122892.72
16779,2025-04-13,1715,72,8,9,-1769.26,115.32,238702.78
16782,2025-02-11,1857,31,6,4,1503.77,150.85,178868.9
16784,2025-06-14,709,74,13,5,191.58,38.82,33092.53
16786,2025-01-14,2365,26,8,4,1605.78,107.4,267104.13
16791,2025-11-21,425,74,3,1,865.49,77.24,65923.94
16792,2025-10-07,2603,8,7,2,367.61,50.94,26265.11
16793,2025-03-05,2988,23,8,8,500.05,72.88,65180.83
16794,2025-03-24,1770,45,7,8,1787.82,280.04,156050.52
16795,2025-12-04,2599,69,11,1,340.42,71.95,47942.68
16796,2025-03-19,2149,2,8,2,1831.95,3073.01,324196.25
16797,2025-10-05,88,60,11,9,852.3,198.64,40048.4
16798,2025-08-15,243,67,1,12,911.44,214.23,150214.19
